Product Name,Brand,Price (Ksh),Discount (%),Reviews,Rating,Popularity Score
No name,Unknown,KSh 497,29%,0,0.0,1.0
No name,Unknown,KSh 597,45%,0,0.0,1.0
No name,Unknown,KSh 439,0%,0,0.0,1.0
No name,Unknown,KSh 487,30%,0,0.0,1.0
No name,Unknown,KSh 698,0%,0,0.0,1.0
No name,Unknown,KSh 479,40%,0,0.0,1.0
No name,Unknown,"KSh 2,499 - KSh 2,699",29%,0,0.0,1.0
No name,Unknown,"KSh 73,500",1%,0,0.0,1.0
No name,Unknown,"KSh 1,497",42%,0,0.0,1.0
No name,Unknown,KSh 691,47%,0,0.0,1.0
No name,Unknown,"KSh 4,300",59%,0,0.0,1.0
No name,Unknown,"KSh 2,680",31%,0,0.0,1.0
No name,Unknown,KSh 999,67%,0,0.0,1.0
No name,Unknown,"KSh 74,999",38%,0,0.0,1.0
No name,Unknown,"KSh 2,197",45%,0,0.0,1.0
No name,Unknown,"KSh 2,399",44%,0,0.0,1.0
No name,Unknown,KSh 542,51%,0,0.0,1.0
No name,Unknown,"KSh 1,298",68%,0,0.0,1.0
No name,Unknown,"KSh 1,399",30%,0,0.0,1.0
No name,Unknown,"KSh 4,135",32%,0,0.0,1.0
No name,Unknown,KSh 460,42%,0,0.0,1.0
No name,Unknown,KSh 899,40%,0,0.0,1.0
No name,Unknown,KSh 800,53%,0,0.0,1.0
No name,Unknown,KSh 233,42%,0,0.0,1.0
No name,Unknown,KSh 915,49%,0,0.0,1.0
No name,Unknown,KSh 536,73%,0,0.0,1.0
No name,Unknown,KSh 730,52%,0,0.0,1.0
No name,Unknown,"KSh 1,849",49%,0,0.0,1.0
No name,Unknown,KSh 550,45%,0,0.0,1.0
No name,Unknown,KSh 250,38%,0,0.0,1.0
No name,Unknown,KSh 288,41%,0,0.0,1.0
No name,Unknown,"KSh 3,999",11%,0,0.0,1.0
No name,Unknown,KSh 569,52%,0,0.0,1.0
No name,Unknown,"KSh 800 - KSh 1,400",56%,0,0.0,1.0
No name,Unknown,KSh 599,54%,0,0.0,1.0
No name,Unknown,"KSh 1,380",31%,0,0.0,1.0
No name,Unknown,"KSh 2,499",29%,0,0.0,1.0
